State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10),Place_Image_URL,Nearby_Restaurants,Nearby_Hotels,Local_Transport_Options,Nearest_Metro_Station,Avg_Local_Transport_Cost,Climate_Type,Packing_Suggestions,Recommended_Duration_Min,Recommended_Duration_Max,Short_Description,User_Rating_Avg,User_Rating_Count,Peak_Hours,Crowd_Level,Best_Visit_Time,Place_Description_AI,Common_Questions,Name_Hindi,Description_Hindi,Name_Marathi
Tamil Nadu,Coonoor,Sim's Park,Garden,Unknown,1.5,4.4,20.0,Yes,Open All Days,Tiered gardens with murals of Lord Krishna,Yes,0.08,October to March,India,Information not available,Coimbatore International Airport,Coonoor Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,Lal Chowk,Ahdoos,October to March,Srinagar Special Cuisine,9.0,0.0,0.0,85.0,No,Non-Religious,79,0,4.8,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Coonoor,Top hotels near Sim's Park in Coonoor,"Taxi, Bus, Metro",Coonoor Metro Station,300,Humid Subtropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Sim's Park is a famous tourist attraction located in Coonoor.,4.4,0,5 PM - 9 PM,5,November - February,"Sim's Park is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Sim's Park?,Sim's Park,Sim's Park Coonoor में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Sim's Park
Goa,Goa,Dr. Salim Ali Bird Santuary,Bird Sanctuary,1988,2.0,3.9,10.0,Yes,Open All Days,Wildlife,Yes,0.03,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Dr.%20Salim%20Ali%20Bird%20Santuary%2C%20Goa%2C%20Goa%2C%20India,Dabolim Airport / Manohar International Airport (Mopa),Madgaon Junction / Karmali / Thivivm,"₹1,200 - ₹2,000",₹400 - ₹600,"Seafood, Bibinca, Feni, Cashews","Carry sunscreen, avoid peak sun (12-3 PM), keep cash handy for shacks.",Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Anjuna Flea Market, Mapusa Market, Calangute Market",Thalassa,October to March,Goa Special Cuisine,8.0,15.2993,74.124,62.0,Yes,Non-Religious,5,0,7.8,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Goa,Top hotels near Dr. Salim Ali Bird Santuary in Goa,"Taxi, Bus, Metro",Goa Metro Station,300,Temperate,"Sunglasses, cap, sunscreen, portable charger",60,180,Dr. Salim Ali Bird Santuary is a famous tourist attraction located in Goa.,3.9,0,11 AM - 4 PM,5,October - March,"Dr. Salim Ali Bird Santuary is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Dr. Salim Ali Bird Santuary?,Dr. Salim Ali Bird Santuary,Dr. Salim Ali Bird Santuary Goa में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Dr. Salim Ali Bird Santuary
Uttar Pradesh,Agra,Fatehpur Sikri,Heritage Site,Unknown,2.0,4.5,60.0,Unknown,Unknown,Unknown,Unknown,0.095,October to March,India,Information not available,Agra Airport,Agra Cantt Railway Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,Unknown,2.0,Unknown,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,9.0,27.17,78.0,90.0,Unknown,Unknown,105,2,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Agra,Top hotels near Fatehpur Sikri in Agra,"Taxi, Bus, Metro",Agra Metro Station,300,Temperate,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Fatehpur Sikri is a famous tourist attraction located in Agra.,4.5,0,5 PM - 9 PM,5,November - February,"Fatehpur Sikri is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Fatehpur Sikri?,Fatehpur Sikri,Fatehpur Sikri Agra में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Fatehpur Sikri
Delhi,Delhi,National Children’s Museum,Point of Interest,Unknown,2.0,0.0,0.0,Yes,Open All Days,Tourist Attraction,Unknown,0.0,All,India,https://www.google.com/maps/search/?api=1&query=National%20Children%E2%80%99s%20Museum%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,0.0,Yes,Non-Religious,29,0,1.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near National Children’s Museum in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Coastal Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,National Children’s Museum is a famous tourist attraction located in Delhi.,0.0,0,11 AM - 4 PM,5,November - February,"National Children’s Museum is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit National Children’s Museum?,National Children’s Museum,National Children’s Museum Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,National Children’s Museum
Andaman & Nicobar Islands,Neil Island,Natural Bridge Neil Island,Scenic Viewpoint,Ancient,2.0,4.5,0.0,Unknown,Unknown,Unknown,Unknown,0.095,November to April,India,Information not available,Veer Savarkar International Airport,Port Blair Railway (Planned),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,High,Unknown,2.0,Unknown,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,9.3,11.83,93.04,90.0,Unknown,Unknown,103,2,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Neil Island,Top hotels near Natural Bridge Neil Island in Neil Island,"Taxi, Bus, Metro",Neil Island Metro Station,300,Humid Subtropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Natural Bridge Neil Island is a famous tourist attraction located in Neil Island.,4.5,0,11 AM - 4 PM,5,November - February,"Natural Bridge Neil Island is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Natural Bridge Neil Island?,Natural Bridge Neil Island,Natural Bridge Neil Island Neil Island में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Natural Bridge Neil Island
Goa,Goa,Se Cathedral,Church,1640,1.0,4.5,0.0,Yes,Open All Days,Historical,Yes,0.05,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Se%20Cathedral%2C%20Goa%2C%20Goa%2C%20India,Dabolim Airport / Manohar International Airport (Mopa),Madgaon Junction / Karmali / Thivivm,"₹1,200 - ₹2,000",₹400 - ₹600,"Seafood, Bibinca, Feni, Cashews","Carry sunscreen, avoid peak sun (12-3 PM), keep cash handy for shacks.",Morning,Old Goa,History / Religious,Mid-Range,No,2.0,No,No,No,0.0,"Anjuna Flea Market, Mapusa Market, Calangute Market",Thalassa,October to March,Goa Special Cuisine,8.0,15.2993,74.124,72.0,Yes,Non-Religious,31,0,9.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Goa,Top hotels near Se Cathedral in Goa,"Taxi, Bus, Metro",Goa Metro Station,300,Coastal Tropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Se Cathedral is a famous tourist attraction located in Goa.,4.5,0,11 AM - 4 PM,5,November - February,"Se Cathedral is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Se Cathedral?,Se Cathedral,Se Cathedral Goa में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Se Cathedral
Delhi,Delhi,Rashtrapati Bhavan,Point of Interest,Unknown,2.0,0.0,0.0,Yes,Open All Days,Tourist Attraction,Unknown,0.0,All,India,https://www.google.com/maps/search/?api=1&query=Rashtrapati%20Bhavan%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,0.0,Yes,Non-Religious,29,0,1.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Rashtrapati Bhavan in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Semi-Arid,"Sunglasses, cap, sunscreen, portable charger",60,180,Rashtrapati Bhavan is a famous tourist attraction located in Delhi.,0.0,0,11 AM - 4 PM,5,October - March,"Rashtrapati Bhavan is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Rashtrapati Bhavan?,Rashtrapati Bhavan,Rashtrapati Bhavan Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Rashtrapati Bhavan
Manipur,Khongjom,Khongjom War Memorial,Memorial,Unknown,1.5,4.6,0.0,No,Open All Days,Commemorates the Anglo-Manipur War of 1891,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/mn9,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Khongjom Main Market,Khongjom Famous Restaurant,October to March,Khongjom Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,62,0,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Khongjom,Top hotels near Khongjom War Memorial in Khongjom,"Taxi, Bus, Metro",Khongjom Metro Station,300,Semi-Arid,"Sunglasses, cap, sunscreen, portable charger",60,180,Khongjom War Memorial is a famous tourist attraction located in Khongjom.,4.6,0,10 AM - 1 PM,5,November - February,"Khongjom War Memorial is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Khongjom War Memorial?,Khongjom War Memorial,Khongjom War Memorial Khongjom में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Khongjom War Memorial
West Bengal,Kolkata,South Park Street Cemetery,Landmark,1767,1.0,4.5,20.0,Yes,Open All Days,One of the earliest non-church cemeteries in the world,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/wb7,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,72.0,No,Non-Religious,2,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Kolkata,Top hotels near South Park Street Cemetery in Kolkata,"Taxi, Bus, Metro",Kolkata Metro Station,300,Humid Subtropical,"Sunglasses, cap, sunscreen, portable charger",60,180,South Park Street Cemetery is a famous tourist attraction located in Kolkata.,4.5,0,5 PM - 9 PM,5,November - February,"South Park Street Cemetery is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit South Park Street Cemetery?,South Park Street Cemetery,South Park Street Cemetery Kolkata में स्थित एक प्रसिद्ध पर्यटन स्थल है।,South Park Street Cemetery
Uttar Pradesh,Kanpur,Allen Forest Zoo,Zoo,1971,2.0,4.2,150.0,Yes,Monday,Wildlife,Yes,0.21,All,India,https://www.google.com/maps/search/?api=1&query=Allen%20Forest%20Zoo%2C%20Kanpur%2C%20Uttar%20Pradesh%2C%20India,Kanpur Airport,Kanpur Central,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Naveen Market,Thaggu Ke Laddu,October to March,Kanpur Special Cuisine,8.0,0.0,0.0,67.0,No,Non-Religious,12,0,4.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Kanpur,Top hotels near Allen Forest Zoo in Kanpur,"Taxi, Bus, Metro",Kanpur Metro Station,300,Coastal Tropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Allen Forest Zoo is a famous tourist attraction located in Kanpur.,4.2,0,11 AM - 4 PM,5,September - February,"Allen Forest Zoo is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Allen Forest Zoo?,Allen Forest Zoo,Allen Forest Zoo Kanpur में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Allen Forest Zoo
Dadra and Nagar Haveli and Daman and Diu,Diu,Nagoa Beach,Beach,Ancient,3.0,4.6,0.0,No,Open All Days,Famous semi-circular beach popular for water sports,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/dd9,Diu Airport,Veraval Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,Yes,Yes,1000.0,Diu Main Market,Diu Famous Restaurant,October to March,Diu Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,1,0,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Diu,Top hotels near Nagoa Beach in Diu,"Taxi, Bus, Metro",Diu Metro Station,300,Tropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Nagoa Beach is a famous tourist attraction located in Diu.,4.6,0,11 AM - 4 PM,5,October - March,"Nagoa Beach is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Nagoa Beach?,Nagoa Beach,Nagoa Beach Diu में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Nagoa Beach
Kerala,Thrissur,Vadakkunnathan Temple,Temple,Unknown,1.5,4.8,0.0,Yes,Open All Days,"Classic Kerala style Shiva temple, UNESCO award site",No,0.1,Morning,India,http://googleusercontent.com/maps.google.com/kl11,Cochin International Airport,Thrissur Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Thrissur Main Market,Thrissur Famous Restaurant,October to March,Thrissur Special Cuisine,8.0,0.0,0.0,77.0,No,Religious Heritage,3,1,5.6,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Thrissur,Top hotels near Vadakkunnathan Temple in Thrissur,"Taxi, Bus, Metro",Thrissur Metro Station,300,Semi-Arid,"Light cotton clothes, hat, sunscreen, camera",60,180,Vadakkunnathan Temple is a famous tourist attraction located in Thrissur.,4.8,0,5 PM - 9 PM,5,November - February,"Vadakkunnathan Temple is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Vadakkunnathan Temple?,Vadakkunnathan Temple,Vadakkunnathan Temple Thrissur में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Vadakkunnathan Temple
West Bengal,Kolkata,Prinsep Ghat,Landmark,1841,1.5,4.6,0.0,Yes,Open All Days,Beautiful monument on the banks of Hooghly River,Yes,0.25,Evening,India,http://googleusercontent.com/maps.google.com/wb2,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,2,0,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Kolkata,Top hotels near Prinsep Ghat in Kolkata,"Taxi, Bus, Metro",Kolkata Metro Station,300,Semi-Arid,"Sunglasses, cap, sunscreen, portable charger",60,180,Prinsep Ghat is a famous tourist attraction located in Kolkata.,4.6,0,11 AM - 4 PM,5,September - February,"Prinsep Ghat is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Prinsep Ghat?,Prinsep Ghat,Prinsep Ghat Kolkata में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Prinsep Ghat
Madhya Pradesh,Gwalior,Gwalior Fort,Fort,Unknown,2.0,4.5,50.0,Yes,Open All Days,Historical,Yes,0.15,October to March,India,Information not available,Gwalior Airport,Gwalior Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"Johari Bazaar, Bapu Bazaar, Tripolia Bazaar",Chokhi Dhani,October to March,Jaipur Special Cuisine,8.9,0.0,0.0,85.0,No,Non-Religious,6,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Gwalior,Top hotels near Gwalior Fort in Gwalior,"Taxi, Bus, Metro",Gwalior Metro Station,300,Semi-Arid,"Sunglasses, cap, sunscreen, portable charger",60,180,Gwalior Fort is a famous tourist attraction located in Gwalior.,4.5,0,11 AM - 4 PM,5,November - February,"Gwalior Fort is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Gwalior Fort?,Gwalior Fort,Gwalior Fort Gwalior में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Gwalior Fort
