State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10),Place_Image_URL,Nearby_Restaurants,Nearby_Hotels,Local_Transport_Options,Nearest_Metro_Station,Avg_Local_Transport_Cost,Climate_Type,Packing_Suggestions,Recommended_Duration_Min,Recommended_Duration_Max,Short_Description,User_Rating_Avg,User_Rating_Count,Peak_Hours,Crowd_Level,Best_Visit_Time,Place_Description_AI,Common_Questions,Name_Hindi,Description_Hindi,Name_Marathi
Dadra and Nagar Haveli and Daman and Diu,Diu,Naida Caves,Cave,Unknown,1.0,4.5,0.0,No,Open All Days,Nature,Yes,0.6,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Naida%20Caves%2C%20Diu%2C%20Daman%20and%20Diu%2C%20India,Diu Airport,Veraval Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Diu Main Market,Diu Famous Restaurant,October to March,Diu Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,7,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Fort,Fort,1535,1.5,4.6,0.0,No,Open All Days,Historical,Yes,1.2,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Diu%20Fort%2C%20Diu%2C%20Daman%20and%20Diu%2C%20India,Diu Airport,Veraval Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Diu Main Market,Diu Famous Restaurant,October to March,Diu Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,6,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,India Gate,War Memorial,1921,0.5,4.6,0.0,Yes,Open All Days,Historical,Yes,2.6,Evening,India,https://www.google.com/maps/search/?api=1&query=India%20Gate%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Non-Religious,11,0,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,India Gate,War Memorial,1921,0.5,4.6,0.0,Yes,Open All Days,Historical,Yes,2.6,Evening,India,https://www.google.com/maps/search/?api=1&query=India%20Gate%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Non-Religious,11,0,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,India Gate,War Memorial,1921,0.5,4.6,0.0,Yes,Open All Days,Historical,Yes,2.6,Evening,India,https://www.google.com/maps/search/?api=1&query=India%20Gate%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Non-Religious,11,0,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,Humayun's Tomb,Tomb,1572,2.0,4.5,30.0,Yes,Open All Days,Historical,Yes,0.4,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Humayun%27s%20Tomb%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,22,0,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Humayun's Tomb,Tomb,1572,2.0,4.5,30.0,Yes,Open All Days,Historical,Yes,0.4,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Humayun%27s%20Tomb%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,22,0,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Humayun's Tomb,Tomb,1572,2.0,4.5,30.0,Yes,Open All Days,Historical,Yes,0.4,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Humayun%27s%20Tomb%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,22,0,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Akshardham Temple,Temple,2005,5.0,4.6,60.0,Yes,Open All Days,Religious,No,0.4,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Akshardham%20Temple%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Religious Heritage,3,1,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,Akshardham Temple,Temple,2005,5.0,4.6,60.0,Yes,Open All Days,Religious,No,0.4,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Akshardham%20Temple%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Religious Heritage,3,1,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,Akshardham Temple,Temple,2005,5.0,4.6,60.0,Yes,Open All Days,Religious,No,0.4,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Akshardham%20Temple%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Religious Heritage,3,1,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,Waste to Wonder Park,Theme Park,2019,2.0,4.1,50.0,Yes,Monday,Environmental,Yes,0.27,Evening,India,https://www.google.com/maps/search/?api=1&query=Waste%20to%20Wonder%20Park%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,23,0,8.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
Delhi,Delhi,Waste to Wonder Park,Theme Park,2019,2.0,4.1,50.0,Yes,Monday,Environmental,Yes,0.27,Evening,India,https://www.google.com/maps/search/?api=1&query=Waste%20to%20Wonder%20Park%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,23,0,8.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
Delhi,Delhi,Waste to Wonder Park,Theme Park,2019,2.0,4.1,50.0,Yes,Monday,Environmental,Yes,0.27,Evening,India,https://www.google.com/maps/search/?api=1&query=Waste%20to%20Wonder%20Park%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,23,0,8.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
Delhi,Delhi,Jantar Mantar,Observatory,1724,2.0,4.2,15.0,Yes,Open All Days,Scientific,Yes,0.31,Morning,India,https://www.google.com/maps/search/?api=1&query=Jantar%20Mantar%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,24,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Jantar Mantar,Observatory,1724,2.0,4.2,15.0,Yes,Open All Days,Scientific,Yes,0.31,Morning,India,https://www.google.com/maps/search/?api=1&query=Jantar%20Mantar%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,24,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Jantar Mantar,Observatory,1724,2.0,4.2,15.0,Yes,Open All Days,Scientific,Yes,0.31,Morning,India,https://www.google.com/maps/search/?api=1&query=Jantar%20Mantar%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,24,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Chandni Chowk,Market,1700,3.0,4.2,0.0,Yes,Sunday,Market,Yes,0.25,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Chandni%20Chowk%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,Yes,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,25,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Chandni Chowk,Market,1700,3.0,4.2,0.0,Yes,Sunday,Market,Yes,0.25,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Chandni%20Chowk%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,Yes,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,25,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Chandni Chowk,Market,1700,3.0,4.2,0.0,Yes,Sunday,Market,Yes,0.25,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Chandni%20Chowk%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,Yes,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,25,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Lotus Temple,Temple,1986,1.0,4.5,0.0,Yes,Monday,Religious,Yes,0.59,Evening,India,https://www.google.com/maps/search/?api=1&query=Lotus%20Temple%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Religious Heritage,3,1,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Lotus Temple,Temple,1986,1.0,4.5,0.0,Yes,Monday,Religious,Yes,0.59,Evening,India,https://www.google.com/maps/search/?api=1&query=Lotus%20Temple%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Religious Heritage,3,1,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Lotus Temple,Temple,1986,1.0,4.5,0.0,Yes,Monday,Religious,Yes,0.59,Evening,India,https://www.google.com/maps/search/?api=1&query=Lotus%20Temple%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Religious Heritage,3,1,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Red Fort,Fort,1648,2.0,4.5,35.0,Yes,Open All Days,Historical,Yes,1.5,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Red%20Fort%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,6,0,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Red Fort,Fort,1648,2.0,4.5,35.0,Yes,Open All Days,Historical,Yes,1.5,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Red%20Fort%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,6,0,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Red Fort,Fort,1648,2.0,4.5,35.0,Yes,Open All Days,Historical,Yes,1.5,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Red%20Fort%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,6,0,9.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Delhi,Delhi,Agrasen ki Baoli,Stepwell,1400,1.0,4.2,0.0,Yes,Open All Days,Historical,Yes,0.41,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Agrasen%20ki%20Baoli%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,26,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Agrasen ki Baoli,Stepwell,1400,1.0,4.2,0.0,Yes,Open All Days,Historical,Yes,0.41,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Agrasen%20ki%20Baoli%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,26,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Agrasen ki Baoli,Stepwell,1400,1.0,4.2,0.0,Yes,Open All Days,Historical,Yes,0.41,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Agrasen%20ki%20Baoli%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,67.0,Yes,Non-Religious,26,0,8.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Delhi,Delhi,Sunder Nursery,Park,1600,2.0,4.6,0.0,Yes,Open All Days,Botanical,Yes,0.16,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Sunder%20Nursery%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Non-Religious,20,0,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,Sunder Nursery,Park,1600,2.0,4.6,0.0,Yes,Open All Days,Botanical,Yes,0.16,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Sunder%20Nursery%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Non-Religious,20,0,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,Sunder Nursery,Park,1600,2.0,4.6,0.0,Yes,Open All Days,Botanical,Yes,0.16,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Sunder%20Nursery%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,74.0,Yes,Non-Religious,20,0,9.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Delhi,Delhi,Garden of Five Senses,Park,2003,2.0,4.1,35.0,Yes,Open All Days,Botanical,Yes,0.23,Morning,India,https://www.google.com/maps/search/?api=1&query=Garden%20of%20Five%20Senses%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,20,0,8.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
Delhi,Delhi,Garden of Five Senses,Park,2003,2.0,4.1,35.0,Yes,Open All Days,Botanical,Yes,0.23,Morning,India,https://www.google.com/maps/search/?api=1&query=Garden%20of%20Five%20Senses%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,20,0,8.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
Delhi,Delhi,Garden of Five Senses,Park,2003,2.0,4.1,35.0,Yes,Open All Days,Botanical,Yes,0.23,Morning,India,https://www.google.com/maps/search/?api=1&query=Garden%20of%20Five%20Senses%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,20,0,8.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
